LoginID,CustomerID,DeviceID,LoginTime,IPAddress,Browser,OperatingSystem,LocationID,LoginStatus,FailureReason,IsNewDevice,IsNewLocation,IsSuspicious,RiskScore,FailedAttempts24H
LN0002772,C002560,D000957,2025-08-28 16:24:31,IP-386.230.115.193,Edge,Linux,L0051,Success,,False,False,False,4,2
LN0002773,C003013,D002100,2026-07-06 06:44:56,IP-751.92.124.170,Firefox,Linux,L0001,Success,,False,False,False,51,1
LN0002774,C000443,D002664,2025-01-29 13:59:56,IP-671.106.73.220,Chrome,Android,L0008,Failed,Account Locked,False,True,True,81,10
LN0002775,C004408,D001779,2026-05-22 23:47:01,IP-959.107.226.105,Safari,Linux,L0045,Success,,False,False,False,34,1
LN0002776,C004429,D001243,2025-05-08 05:54:57,IP-712.74.175.12,Firefox,Android,L0048,Failed,Authentication Failed,True,True,False,50,2
LN0002777,C002627,D001796,2025-11-06 21:06:46,IP-355.18.84.123,Edge,macOS,L0027,Success,,False,False,False,29,0
LN0002778,C004990,D001076,2025-03-04 11:27:50,IP-150.29.210.143,Safari,iOS,L0042,Failed,Invalid Password,False,False,True,48,9
LN0002779,C002415,D000669,2025-07-23 08:32:08,IP-866.56.230.61,Chrome,macOS,L0035,Success,,True,False,False,22,0
LN0002780,C000630,D002464,2025-12-03 18:18:27,IP-438.193.251.154,Safari,iOS,L0035,Success,,False,False,False,42,0
LN0002781,C003082,D003478,2026-07-31 07:24:44,IP-721.5.217.135,Edge,iOS,L0011,Failed,Invalid Password,False,False,False,61,0
LN0002782,C001276,D001768,2026-02-15 08:34:56,IP-681.53.135.169,Chrome,iOS,L0044,Success,,False,False,False,57,2
LN0002783,C003714,D003314,2025-03-24 02:38:51,IP-513.182.56.187,Safari,macOS,L0043,Success,,False,False,False,49,2
LN0002784,C001659,D003523,2025-07-06 22:35:49,IP-249.224.47.87,Edge,iOS,L0010,Failed,Invalid Password,False,False,False,44,3
LN0002785,C001643,D001700,2025-09-05 04:28:53,IP-399.105.191.49,Firefox,iOS,L0024,Success,,True,False,False,1,3
LN0002786,C001118,D003000,2025-04-06 18:04:05,IP-132.189.51.23,Safari,Windows,L0050,Success,,False,False,False,13,2
LN0002787,C004113,D000868,2026-05-01 08:57:07,IP-276.128.5.238,Firefox,Windows,L0048,Success,,False,True,False,50,1
LN0002788,C000615,D001760,2025-09-23 02:30:34,IP-420.107.135.86,Edge,macOS,L0034,Success,,True,False,False,98,3
LN0002789,C002612,D001692,2025-07-12 14:48:02,IP-366.178.239.73,Chrome,Windows,L0040,Success,,False,False,False,76,0
LN0002790,C003924,D003662,2025-04-14 23:33:55,IP-635.136.122.80,Safari,Linux,L0030,Success,,False,False,False,13,2
LN0002791,C004378,D001037,2026-07-30 08:48:39,IP-515.60.21.39,Safari,Windows,L0049,Success,,False,True,False,38,1
LN0002792,C001645,D003882,2025-11-15 00:43:25,IP-669.85.12.3,Chrome,Android,L0002,Success,,False,False,False,52,3
LN0002793,C004763,D002249,2026-04-02 01:29:04,IP-838.155.138.178,Edge,macOS,L0036,Success,,False,False,False,31,0
LN0002794,C002251,D003666,2025-10-31 02:20:34,IP-575.247.87.164,Edge,macOS,L0005,Success,,True,True,False,50,1
LN0002795,C004369,D002228,2025-07-21 17:08:44,IP-875.84.26.166,Chrome,Windows,L0046,Success,,True,False,False,24,1
LN0002796,C003656,D000951,2025-11-04 19:39:25,IP-043.245.243.64,Edge,macOS,L0035,Success,,False,False,False,56,1
LN0002797,C001568,D002278,2025-05-01 17:56:32,IP-747.142.87.174,Safari,iOS,L0027,Success,,False,True,False,25,3
LN0002798,C000168,D003433,2025-05-21 20:07:58,IP-884.57.243.122,Safari,Linux,L0049,Success,,False,False,False,48,0
LN0002799,C000237,D001690,2026-02-13 00:12:08,IP-597.20.24.191,Firefox,iOS,L0051,Success,,False,True,False,44,1
LN0002800,C001707,D003082,2025-11-01 23:36:06,IP-975.61.18.167,Edge,Windows,L0033,Success,,False,False,False,23,3
LN0002801,C000168,D002859,2025-11-25 17:40:54,IP-944.29.66.53,Edge,Android,L0038,Success,,False,False,False,49,3
LN0002802,C000789,D000101,2026-02-19 20:27:06,IP-960.118.6.159,Chrome,Linux,L0035,Success,,False,False,False,43,3
LN0002803,C003946,D003078,2025-01-27 06:57:37,IP-645.2.71.153,Chrome,Windows,L0016,Success,,False,False,False,52,2
LN0002804,C004737,D001112,2025-08-21 15:19:46,IP-532.178.211.51,Safari,Android,L0027,Success,,False,False,False,24,3
LN0002805,C000632,D002481,2026-06-10 06:54:40,IP-193.90.168.72,Firefox,Windows,L0003,Success,,False,False,False,9,0
LN0002806,C000249,D001368,2025-05-07 09:10:52,IP-834.73.150.175,Chrome,macOS,L0043,Success,,False,False,False,27,3
LN0002807,C004635,D003814,2025-04-08 15:18:43,IP-987.9.211.195,Edge,Windows,L0033,Success,,False,False,False,26,0
LN0002808,C004041,D003691,2025-09-25 21:33:09,IP-964.50.91.93,Firefox,Windows,L0042,Success,,True,True,False,1,3
LN0002809,C001052,D002805,2026-04-19 06:31:26,IP-350.61.155.231,Edge,Linux,L0043,Success,,False,False,False,20,3
LN0002810,C001601,D000305,2025-04-07 16:17:40,IP-653.88.26.1,Firefox,macOS,L0001,Success,,False,False,False,1,3
LN0002811,C000847,D001335,2026-01-21 12:53:31,IP-430.21.230.99,Safari,Windows,L0018,Success,,False,False,False,33,2
LN0002812,C004578,D000976,2026-01-18 00:50:15,IP-600.239.231.190,Chrome,Windows,L0052,Success,,True,False,False,59,2
LN0002813,C003294,D003683,2026-07-19 19:38:36,IP-489.224.203.116,Edge,Android,L0018,Failed,Authentication Failed,True,False,False,52,3
LN0002814,C002473,D000003,2025-03-30 08:30:19,IP-245.98.103.12,Edge,Linux,L0012,Success,,False,False,False,43,1
LN0002815,C003898,D000302,2025-12-11 21:03:38,IP-147.250.108.161,Edge,Windows,L0029,Success,,False,False,True,73,4
LN0002816,C003599,D003526,2026-02-21 19:40:55,IP-369.205.250.10,Chrome,iOS,L0013,Failed,Account Locked,False,False,False,14,1
LN0002817,C004127,D000639,2025-11-18 16:38:27,IP-530.240.167.160,Firefox,Linux,L0005,Success,,False,False,False,11,3
LN0002818,C003473,D003760,2026-01-12 20:38:50,IP-966.123.63.52,Chrome,iOS,L0034,Success,,False,False,False,45,3
LN0002819,C000137,D000821,2025-02-27 08:49:01,IP-936.11.45.140,Edge,iOS,L0002,Success,,True,False,False,44,1
LN0002820,C003002,D002048,2026-07-17 06:02:09,IP-833.247.196.206,Firefox,Windows,L0005,Success,,False,False,False,21,1
LN0002821,C003864,D003452,2026-06-02 12:50:34,IP-457.12.7.214,Firefox,macOS,L0018,Failed,Invalid Password,True,True,True,59,6
LN0002822,C002199,D002459,2025-10-21 18:22:51,IP-391.166.5.28,Chrome,Linux,L0051,Success,,False,False,False,71,2
LN0002823,C001437,D002506,2025-12-12 01:10:27,IP-091.158.192.129,Edge,Linux,L0043,Failed,Unknown Device,False,False,True,100,8
LN0002824,C004290,D003848,2026-01-22 14:48:47,IP-053.131.48.139,Firefox,Android,L0011,Failed,MFA Failed,True,False,False,14,3
LN0002825,C000588,D003700,2026-07-19 14:45:05,IP-080.77.206.7,Firefox,Android,L0048,Success,,False,False,False,9,3
LN0002826,C003586,D002124,2026-01-06 17:03:42,IP-861.94.157.45,Safari,Linux,L0017,Success,,False,False,False,12,3
LN0002827,C000325,D002163,2025-10-07 16:35:53,IP-361.106.237.98,Safari,Windows,L0028,Success,,False,False,False,35,0
LN0002828,C004610,D001149,2025-05-26 11:09:53,IP-095.57.52.40,Safari,Android,L0049,Success,,False,False,False,62,0
LN0002829,C004337,D002908,2025-11-05 06:27:01,IP-552.253.146.4,Safari,macOS,L0037,Success,,True,False,False,33,2
LN0002830,C004516,D003485,2025-03-05 04:35:37,IP-393.101.140.82,Chrome,Android,L0040,Failed,MFA Failed,False,False,False,9,1
LN0002831,C001303,D000100,2026-05-20 12:02:26,IP-591.188.59.211,Firefox,Linux,L0051,Success,,True,False,False,17,2
LN0002832,C004440,D002717,2025-09-15 03:06:22,IP-591.72.104.210,Safari,Linux,L0006,Success,,True,False,False,22,0
LN0002833,C003452,D002797,2025-05-08 06:21:41,IP-710.77.80.153,Safari,Android,L0015,Success,,False,False,False,34,3
LN0002834,C002770,D002726,2025-08-21 06:39:04,IP-514.77.143.51,Safari,macOS,L0043,Success,,False,True,False,45,3
LN0002835,C000289,D000827,2025-06-13 18:53:13,IP-353.77.150.3,Safari,iOS,L0020,Success,,False,False,False,29,1
LN0002836,C002877,D002418,2025-02-08 11:19:41,IP-159.2.178.106,Safari,Linux,L0031,Success,,False,False,False,56,3
LN0002837,C001361,D002535,2025-11-20 23:57:50,IP-346.157.34.31,Chrome,Android,L0018,Failed,Account Locked,False,True,True,74,7
LN0002838,C003763,D001337,2026-07-23 07:40:27,IP-524.102.223.239,Safari,Linux,L0034,Success,,False,False,False,58,2
LN0002839,C004188,D003152,2025-04-07 12:19:54,IP-014.127.172.142,Chrome,Windows,L0036,Success,,False,False,False,49,1
LN0002840,C000519,D001252,2025-02-03 22:18:32,IP-330.86.94.132,Safari,iOS,L0012,Success,,False,False,False,25,0
LN0002841,C000786,D000732,2025-02-21 06:40:08,IP-350.195.87.223,Chrome,iOS,L0041,Success,,False,False,False,25,0
LN0002842,C000516,D001331,2025-12-25 07:49:11,IP-439.123.92.239,Firefox,Linux,L0014,Success,,False,False,False,64,3
LN0002843,C003527,D001496,2026-06-15 08:51:40,IP-930.195.77.147,Edge,Android,L0018,Success,,False,False,False,44,3
LN0002844,C000215,D002772,2025-02-25 19:15:02,IP-012.124.185.197,Edge,Windows,L0049,Failed,Account Locked,True,False,False,41,1
LN0002845,C001545,D001536,2025-03-11 13:21:18,IP-273.161.184.140,Edge,macOS,L0030,Success,,True,False,False,21,1
LN0002846,C000061,D000868,2025-06-16 15:45:52,IP-276.128.5.238,Firefox,Windows,L0038,Failed,Authentication Failed,False,False,True,77,8
LN0002847,C004943,D002185,2025-03-30 01:09:35,IP-950.222.113.190,Firefox,Linux,L0035,Success,,False,False,False,29,0
LN0002848,C004030,D003941,2025-04-20 17:25:04,IP-852.25.254.18,Firefox,Android,L0010,Success,,True,False,False,56,2
LN0002849,C004006,D000659,2025-05-31 11:31:49,IP-230.226.203.216,Chrome,iOS,L0038,Success,,True,False,False,41,1
LN0002850,C003381,D003135,2025-03-20 23:36:16,IP-880.230.233.237,Safari,Linux,L0004,Success,,True,False,False,39,2
LN0002851,C003388,D000422,2026-03-15 23:21:26,IP-486.135.97.238,Firefox,Linux,L0039,Success,,False,False,False,1,0
LN0002852,C000833,D002249,2025-05-09 02:08:01,IP-838.155.138.178,Edge,macOS,L0009,Success,,False,False,False,35,2
LN0002853,C004554,D002222,2025-04-13 08:18:53,IP-200.191.61.96,Safari,iOS,L0005,Success,,False,False,False,37,2
LN0002854,C003127,D003272,2025-04-22 09:34:09,IP-571.67.124.98,Firefox,Android,L0014,Success,,False,False,False,55,0
LN0002855,C004240,D003640,2025-07-05 03:20:18,IP-634.3.211.66,Safari,macOS,L0044,Success,,False,False,False,16,1
LN0002856,C004965,D002681,2026-04-19 10:22:30,IP-305.226.229.232,Safari,Linux,L0039,Failed,Authentication Failed,False,False,False,23,0
LN0002857,C000178,D001851,2025-01-24 19:12:07,IP-170.225.162.205,Safari,Linux,L0002,Success,,False,False,False,41,1
LN0002858,C000571,D002119,2025-02-22 04:04:49,IP-933.24.123.55,Edge,Windows,L0003,Success,,False,False,False,1,2
LN0002859,C001716,D003953,2026-05-30 18:09:30,IP-269.104.107.37,Edge,iOS,L0049,Success,,False,False,False,29,1
LN0002860,C001187,D003920,2025-11-30 03:00:20,IP-367.102.186.119,Chrome,iOS,L0042,Success,,False,False,False,29,0
LN0002861,C004568,D001689,2025-04-16 12:11:57,IP-713.35.212.211,Chrome,Linux,L0017,Success,,False,False,False,33,3
LN0002862,C003704,D001516,2025-11-28 08:12:55,IP-157.49.249.29,Firefox,Windows,L0017,Success,,False,False,False,28,2
LN0002863,C002180,D001326,2025-08-15 23:21:51,IP-795.24.247.217,Chrome,Windows,L0038,Failed,Unknown Device,False,False,True,100,9
LN0002864,C000808,D002417,2026-07-14 15:48:13,IP-411.254.223.8,Firefox,Windows,L0016,Success,,True,True,False,1,1
LN0002865,C003516,D000344,2026-01-25 12:05:37,IP-707.178.111.254,Chrome,Windows,L0009,Success,,False,False,False,28,1
LN0002866,C004948,D000407,2026-05-31 00:22:20,IP-884.131.58.32,Chrome,iOS,L0022,Failed,Unknown Device,False,False,False,48,3
LN0002867,C004289,D003266,2026-04-02 01:39:43,IP-227.78.43.174,Safari,Linux,L0021,Success,,False,False,False,70,2
LN0002868,C003891,D003348,2025-01-23 17:38:58,IP-582.14.56.99,Edge,Windows,L0012,Success,,False,True,False,33,1
LN0002869,C002894,D001745,2026-05-10 21:44:04,IP-481.118.68.52,Chrome,Linux,L0042,Failed,Unknown Device,False,False,True,100,11
LN0002870,C000744,D002040,2025-06-28 14:46:24,IP-059.132.121.25,Edge,Linux,L0007,Success,,False,False,False,20,1
LN0002871,C001978,D001067,2026-06-30 05:21:19,IP-215.152.150.116,Chrome,Windows,L0041,Success,,False,False,False,42,3
LN0002872,C001320,D001743,2025-01-23 16:46:30,IP-017.30.236.221,Edge,iOS,L0012,Success,,False,False,False,31,2
LN0002873,C003938,D002690,2025-03-28 23:23:08,IP-143.222.253.132,Firefox,Windows,L0003,Success,,False,False,False,49,1
LN0002874,C002614,D002727,2026-03-27 22:50:02,IP-808.146.59.33,Edge,Linux,L0033,Success,,True,False,False,39,3
LN0002875,C002784,D003649,2026-04-11 12:18:39,IP-371.159.196.194,Firefox,Windows,L0044,Success,,False,False,False,44,1
LN0002876,C001101,D001235,2026-03-10 12:24:20,IP-115.126.188.30,Safari,macOS,L0017,Success,,False,False,False,59,1
LN0002877,C002128,D002797,2025-09-04 05:34:38,IP-710.77.80.153,Safari,Android,L0020,Success,,True,False,False,49,0
LN0002878,C002401,D003495,2025-12-24 21:24:50,IP-048.240.155.79,Firefox,Windows,L0013,Success,,False,False,False,19,3
LN0002879,C004592,D003513,2026-06-24 13:49:19,IP-347.15.159.202,Edge,Android,L0011,Failed,Account Locked,False,False,False,4,1
LN0002880,C002756,D001933,2025-03-02 19:59:56,IP-844.29.117.92,Safari,Windows,L0012,Failed,Invalid Password,False,False,True,67,11
LN0002881,C000018,D000160,2025-12-18 23:16:02,IP-496.77.165.136,Safari,iOS,L0023,Success,,False,False,False,29,3
LN0002882,C001691,D003421,2025-05-17 17:14:41,IP-597.136.37.152,Firefox,Linux,L0028,Success,,False,False,False,50,1
LN0002883,C000081,D000860,2026-03-15 18:53:02,IP-629.246.73.51,Safari,Android,L0036,Success,,False,False,False,16,2
LN0002884,C002887,D002080,2025-01-24 02:39:23,IP-156.65.27.189,Firefox,Windows,L0023,Success,,False,False,False,11,2
LN0002885,C002183,D002134,2025-11-18 11:51:08,IP-697.179.195.2,Firefox,Windows,L0023,Success,,False,False,False,7,0
LN0002886,C001159,D000492,2026-06-24 15:30:34,IP-334.198.123.232,Chrome,macOS,L0005,Success,,True,False,False,51,0
LN0002887,C003173,D001546,2026-04-21 08:59:45,IP-217.71.39.172,Chrome,macOS,L0022,Success,,True,False,False,8,3
LN0002888,C001654,D000628,2026-02-27 02:14:31,IP-320.151.118.5,Firefox,iOS,L0029,Success,,False,False,False,70,2
LN0002889,C000320,D000074,2025-10-06 22:04:38,IP-111.45.82.85,Safari,iOS,L0014,Success,,False,True,False,35,2
LN0002890,C002271,D002315,2026-07-13 08:00:14,IP-474.110.52.96,Safari,Android,L0018,Success,,True,False,False,33,1
LN0002891,C003264,D002282,2025-10-09 20:56:14,IP-972.109.224.186,Firefox,Windows,L0052,Success,,False,False,False,46,1
LN0002892,C002283,D002039,2025-12-14 13:21:03,IP-600.39.178.32,Safari,Linux,L0014,Failed,Unknown Device,False,False,True,82,7
LN0002893,C002335,D001327,2026-02-02 23:38:33,IP-533.43.38.46,Firefox,Android,L0033,Success,,True,False,False,50,1
LN0002894,C000418,D000526,2025-10-17 12:12:54,IP-526.141.132.127,Edge,macOS,L0009,Success,,True,False,False,57,1
LN0002895,C004717,D002808,2025-05-14 13:52:17,IP-476.169.152.142,Firefox,macOS,L0027,Failed,Authentication Failed,False,False,True,96,6
LN0002896,C003776,D000515,2025-08-27 18:09:25,IP-463.134.235.156,Chrome,macOS,L0010,Failed,Unknown Device,False,False,False,23,0
LN0002897,C000184,D000071,2025-08-15 17:34:37,IP-599.27.135.140,Chrome,iOS,L0018,Success,,False,False,False,28,0
LN0002898,C003298,D003786,2026-01-21 22:04:32,IP-087.164.28.195,Firefox,macOS,L0023,Success,,False,True,False,43,3
LN0002899,C004437,D002862,2025-05-05 18:02:52,IP-922.59.229.203,Safari,macOS,L0035,Success,,False,True,False,32,3
LN0002900,C000680,D000009,2026-06-13 22:01:34,IP-606.173.10.17,Safari,Linux,L0031,Success,,False,True,False,57,2
LN0002901,C004801,D001444,2025-07-12 12:48:30,IP-100.173.193.149,Edge,macOS,L0023,Success,,False,False,False,42,2
LN0002902,C000269,D001185,2026-05-30 12:24:10,IP-214.218.133.183,Edge,Android,L0010,Success,,False,False,False,31,0
LN0002903,C004448,D002595,2025-08-21 13:17:54,IP-792.155.153.248,Safari,Windows,L0040,Success,,False,False,False,19,0
LN0002904,C003079,D003635,2025-08-09 07:14:39,IP-401.90.235.235,Chrome,Windows,L0022,Success,,False,False,False,50,0
LN0002905,C001258,D003654,2025-09-14 11:08:32,IP-465.22.222.243,Chrome,Windows,L0019,Success,,False,False,False,52,0
LN0002906,C004928,D003329,2025-02-13 12:59:12,IP-389.178.236.108,Safari,Windows,L0052,Success,,False,False,False,29,3
LN0002907,C002732,D003549,2025-01-15 02:32:55,IP-289.113.3.230,Firefox,Linux,L0013,Failed,Unknown Device,False,False,True,94,9
LN0002908,C002714,D002308,2025-04-29 03:23:31,IP-617.7.42.78,Firefox,iOS,L0011,Success,,True,False,False,17,3
LN0002909,C001498,D001107,2026-05-02 02:20:37,IP-051.49.242.144,Edge,Android,L0017,Success,,False,False,False,69,3
LN0002910,C003235,D003276,2025-11-18 16:03:58,IP-699.22.101.224,Chrome,Windows,L0010,Success,,True,True,False,52,2
LN0002911,C002556,D000050,2025-07-13 05:44:12,IP-973.105.186.247,Safari,Linux,L0038,Success,,False,False,False,27,0
LN0002912,C003071,D000445,2025-09-20 07:56:31,IP-705.251.90.194,Firefox,Linux,L0001,Success,,False,False,True,68,3
LN0002913,C003716,D000371,2026-01-17 18:20:21,IP-910.28.49.87,Firefox,Android,L0029,Success,,False,False,False,8,1
LN0002914,C004980,D000459,2025-12-05 18:16:22,IP-100.193.183.41,Safari,Android,L0025,Success,,False,False,False,29,0
LN0002915,C000775,D001364,2025-12-22 19:06:00,IP-507.229.6.2,Chrome,Windows,L0041,Success,,False,False,False,45,3
LN0002916,C000885,D003094,2025-02-20 03:08:18,IP-307.93.58.242,Chrome,Windows,L0015,Failed,Unknown Device,True,False,False,73,1
LN0002917,C000786,D000735,2026-07-31 09:44:38,IP-463.93.167.230,Edge,Linux,L0008,Success,,False,False,False,48,0
LN0002918,C001647,D001751,2025-03-19 06:51:41,IP-540.116.70.113,Chrome,Linux,L0009,Success,,False,False,False,17,1
LN0002919,C003968,D000485,2025-05-09 03:36:10,IP-538.121.65.28,Chrome,Linux,L0022,Success,,False,False,False,24,0
LN0002920,C002952,D002157,2025-06-19 13:23:10,IP-390.245.168.82,Chrome,iOS,L0024,Success,,False,False,False,20,0
LN0002921,C001900,D003957,2025-08-13 00:59:42,IP-068.197.142.118,Edge,iOS,L0022,Success,,False,False,False,11,0
LN0002922,C004145,D003870,2025-11-02 22:12:39,IP-982.20.225.206,Chrome,Windows,L0017,Success,,False,False,False,49,3
LN0002923,C004003,D002337,2025-01-21 09:58:16,IP-066.91.84.195,Safari,iOS,L0012,Success,,False,False,False,50,3
LN0002924,C002025,D001962,2025-09-26 05:52:46,IP-902.46.97.144,Safari,iOS,L0020,Failed,Unknown Device,False,False,False,18,1
LN0002925,C003980,D001076,2025-06-26 13:55:12,IP-150.29.210.143,Safari,iOS,L0020,Success,,True,True,False,27,2
LN0002926,C003484,D003913,2025-02-14 16:13:58,IP-855.232.63.104,Edge,iOS,L0032,Success,,False,False,False,10,0
LN0002927,C001130,D002115,2025-02-11 00:12:17,IP-012.73.170.153,Firefox,Android,L0015,Success,,False,False,False,16,3
LN0002928,C000323,D002843,2025-07-29 05:40:00,IP-183.177.63.17,Edge,iOS,L0052,Success,,False,False,False,5,3
LN0002929,C000002,D000413,2025-07-18 03:18:01,IP-076.124.154.125,Edge,Android,L0008,Failed,MFA Failed,False,False,True,77,10
LN0002930,C002304,D003850,2026-05-22 14:46:16,IP-345.63.161.4,Firefox,macOS,L0036,Success,,False,False,False,73,0
LN0002931,C002581,D003188,2026-05-12 10:24:18,IP-146.180.116.144,Edge,Android,L0023,Success,,False,False,False,53,1
LN0002932,C004942,D001747,2025-07-22 04:03:50,IP-951.18.95.135,Edge,macOS,L0052,Success,,False,False,False,47,1
LN0002933,C003608,D002924,2026-02-05 20:10:10,IP-894.71.155.125,Chrome,Windows,L0010,Success,,False,False,False,62,3
LN0002934,C000108,D002528,2025-08-17 04:44:35,IP-168.23.185.179,Firefox,Windows,L0018,Success,,False,False,False,45,1
LN0002935,C004808,D002960,2026-03-19 14:53:29,IP-419.36.31.127,Firefox,Windows,L0043,Success,,False,False,False,28,1
LN0002936,C000603,D000130,2025-10-24 17:55:24,IP-066.87.149.76,Edge,Windows,L0045,Success,,False,False,False,56,2
LN0002937,C000380,D003947,2026-01-03 12:56:22,IP-678.238.179.196,Safari,Android,L0025,Success,,False,False,False,22,2
LN0002938,C000486,D003381,2025-03-30 14:02:11,IP-336.161.251.17,Edge,Linux,L0008,Success,,False,False,False,58,1
LN0002939,C003381,D003541,2026-03-01 13:01:10,IP-336.159.100.225,Edge,Windows,L0025,Success,,False,False,True,58,5
LN0002940,C003359,D001714,2025-01-09 08:16:20,IP-629.121.17.66,Chrome,macOS,L0039,Success,,False,True,False,1,3
LN0002941,C000514,D001173,2025-10-23 03:30:56,IP-676.48.82.24,Edge,Linux,L0029,Success,,False,False,False,47,2
LN0002942,C003983,D002980,2026-01-06 16:13:51,IP-209.149.118.183,Firefox,Windows,L0017,Success,,True,True,False,38,2
LN0002943,C001894,D001712,2026-07-16 07:23:36,IP-918.56.63.224,Firefox,Android,L0009,Success,,False,False,False,16,3
LN0002944,C000350,D000908,2025-12-12 15:41:28,IP-077.144.114.152,Edge,macOS,L0003,Success,,False,False,True,100,3
LN0002945,C004981,D000616,2025-06-15 06:28:14,IP-036.170.133.120,Edge,Linux,L0015,Success,,False,True,False,55,0
