DeviceID,DeviceType,OperatingSystem,Browser,IPAddress,FirstSeenDate,LastSeenDate,TrustedDeviceFlag,RiskScore
D001242,Desktop,macOS,Edge,IP-267.27.171.186,2023-04-16,2025-09-25,True,81
D001243,Laptop,Android,Firefox,IP-712.74.175.12,2023-04-27,2025-09-20,False,83
D001244,Mobile,Android,Firefox,IP-200.26.67.229,2022-08-04,2025-06-18,True,46
D001245,Mobile,iOS,Safari,IP-440.165.164.86,2025-04-18,2026-05-15,True,10
D001246,Mobile,Windows,Firefox,IP-102.191.40.100,2021-06-28,2026-02-15,True,42
D001247,Mobile,Windows,Chrome,IP-586.229.217.120,2024-03-16,2025-11-17,True,20
D001248,Tablet,Windows,Firefox,IP-583.113.192.96,2023-10-08,2025-10-22,True,55
D001249,Tablet,Android,Edge,IP-119.200.105.238,2022-05-31,2025-07-24,True,68
D001250,Laptop,Windows,Edge,IP-903.190.94.16,2022-05-23,2025-01-06,False,73
D001251,Tablet,Linux,Edge,IP-763.231.98.26,2022-05-02,2025-07-22,True,54
D001252,Laptop,iOS,Safari,IP-330.86.94.132,2023-02-15,2026-03-26,False,10
D001253,Mobile,Linux,Safari,IP-856.212.213.164,2021-08-23,2025-11-22,True,80
D001254,Tablet,iOS,Chrome,IP-671.38.202.237,2022-04-01,2026-01-24,True,19
D001255,Tablet,macOS,Safari,IP-517.92.191.243,2022-10-11,2026-03-21,True,45
D001256,Laptop,Windows,Chrome,IP-678.107.237.14,2025-10-09,2025-10-13,True,26
D001257,Laptop,macOS,Chrome,IP-229.250.47.172,2021-12-24,2025-10-23,False,56
D001258,Mobile,iOS,Chrome,IP-850.211.3.120,2024-07-27,2025-04-01,True,45
D001259,Tablet,Linux,Chrome,IP-057.5.80.121,2021-02-25,2025-11-27,True,95
D001260,Desktop,iOS,Chrome,IP-700.92.250.172,2023-08-07,2025-10-24,True,26
D001261,Laptop,macOS,Firefox,IP-489.82.226.20,2023-11-25,2026-02-05,True,69
D001262,Desktop,Windows,Edge,IP-380.96.180.218,2021-09-28,2025-08-01,True,57
D001263,Mobile,Windows,Firefox,IP-845.204.50.3,2022-09-23,2025-05-27,True,58
D001264,Mobile,Linux,Chrome,IP-520.156.104.87,2024-04-03,2025-10-27,True,55
D001265,Desktop,Android,Chrome,IP-921.73.125.124,2022-09-30,2025-11-12,True,94
D001266,Laptop,macOS,Chrome,IP-283.3.51.40,2023-04-15,2026-07-04,False,42
D001267,Laptop,Android,Safari,IP-604.9.116.126,2024-09-01,2026-05-18,True,94
D001268,Desktop,Linux,Chrome,IP-803.7.172.196,2021-10-02,2025-10-09,True,74
D001269,Tablet,Linux,Safari,IP-445.132.39.168,2024-11-04,2025-12-21,True,78
D001270,Laptop,Linux,Edge,IP-635.46.171.75,2022-11-02,2026-07-25,True,22
D001271,Mobile,macOS,Edge,IP-966.217.146.196,2023-04-06,2025-02-12,False,3
D001272,Mobile,Linux,Safari,IP-419.164.185.39,2024-09-04,2026-03-24,True,10
D001273,Desktop,Android,Edge,IP-675.22.45.195,2024-09-18,2025-05-30,False,47
D001274,Mobile,macOS,Safari,IP-683.20.11.101,2024-11-10,2026-03-11,True,61
D001275,Desktop,Android,Safari,IP-996.154.230.252,2022-07-17,2026-02-11,True,50
D001276,Desktop,Linux,Edge,IP-966.52.30.25,2022-09-22,2025-04-17,False,6
D001277,Desktop,Windows,Chrome,IP-946.252.36.170,2021-05-25,2025-04-21,False,92
D001278,Desktop,Linux,Chrome,IP-282.69.254.152,2021-08-30,2026-05-11,True,45
D001279,Tablet,Linux,Chrome,IP-769.241.115.200,2023-12-29,2026-05-12,True,89
D001280,Tablet,Linux,Chrome,IP-967.15.40.143,2025-03-05,2026-07-25,True,14
D001281,Tablet,Windows,Chrome,IP-637.116.115.137,2022-04-29,2026-07-02,False,39
D001282,Tablet,iOS,Chrome,IP-504.221.181.172,2021-01-27,2026-06-18,True,52
D001283,Tablet,iOS,Edge,IP-199.133.234.13,2022-09-10,2025-08-20,False,84
D001284,Tablet,Windows,Firefox,IP-918.86.211.151,2023-08-04,2025-10-09,True,84
D001285,Tablet,iOS,Edge,IP-992.36.67.163,2025-01-18,2025-08-31,True,2
D001286,Tablet,Windows,Firefox,IP-694.219.123.168,2024-03-29,2025-07-29,True,52
D001287,Tablet,Linux,Safari,IP-046.109.195.70,2024-11-18,2026-05-14,True,28
D001288,Mobile,Android,Firefox,IP-658.198.224.180,2022-04-15,2025-03-13,True,3
D001289,Mobile,Linux,Firefox,IP-135.35.10.129,2025-02-07,2025-11-18,True,82
D001290,Mobile,Linux,Chrome,IP-430.245.132.135,2025-11-26,2026-07-03,False,46
D001291,Mobile,Android,Firefox,IP-341.227.36.126,2024-11-03,2025-05-13,True,45
D001292,Mobile,Windows,Safari,IP-866.176.76.55,2025-07-07,2026-06-15,True,67
D001293,Laptop,Windows,Firefox,IP-687.150.175.36,2022-04-09,2025-07-13,True,20
D001294,Tablet,macOS,Safari,IP-876.50.75.184,2021-06-17,2025-01-11,False,35
D001295,Tablet,Windows,Safari,IP-103.121.90.126,2023-05-29,2026-04-18,False,96
D001296,Tablet,Windows,Safari,IP-979.167.54.200,2025-04-08,2025-10-11,True,90
D001297,Laptop,macOS,Edge,IP-735.1.237.223,2021-01-19,2026-06-09,True,29
D001298,Mobile,iOS,Edge,IP-986.82.59.216,2022-11-15,2025-11-07,False,32
D001299,Tablet,Linux,Safari,IP-309.123.254.249,2022-05-17,2026-01-02,False,84
D001300,Desktop,Android,Chrome,IP-216.89.59.178,2023-05-13,2026-07-29,False,70
D001301,Tablet,Windows,Chrome,IP-448.192.44.5,2023-06-30,2025-11-08,True,13
D001302,Tablet,macOS,Edge,IP-524.132.187.188,2021-01-21,2025-04-06,True,17
D001303,Tablet,macOS,Chrome,IP-982.251.127.193,2021-07-06,2025-10-17,True,21
D001304,Desktop,Windows,Chrome,IP-700.167.64.19,2024-04-12,2025-11-23,True,44
D001305,Mobile,Linux,Edge,IP-787.232.106.36,2022-09-30,2026-07-19,True,82
D001306,Mobile,Android,Firefox,IP-488.178.136.157,2022-07-09,2026-07-05,False,31
D001307,Mobile,Linux,Firefox,IP-065.187.24.159,2024-07-30,2025-10-09,True,69
D001308,Mobile,Windows,Safari,IP-184.89.24.160,2024-10-05,2026-06-06,True,69
D001309,Tablet,Linux,Chrome,IP-277.231.79.8,2023-07-16,2026-07-19,False,36
D001310,Desktop,Windows,Chrome,IP-624.83.32.187,2021-08-22,2026-02-05,True,46
D001311,Mobile,Android,Chrome,IP-287.38.140.203,2023-01-21,2025-02-26,True,26
D001312,Desktop,Android,Firefox,IP-679.171.116.227,2021-01-05,2025-06-08,True,56
D001313,Desktop,macOS,Chrome,IP-586.214.156.112,2024-07-13,2025-02-21,True,73
D001314,Desktop,Android,Chrome,IP-544.102.24.192,2021-02-22,2025-12-13,True,2
D001315,Desktop,macOS,Chrome,IP-257.65.35.109,2021-09-27,2025-12-04,True,9
D001316,Mobile,Linux,Edge,IP-644.234.92.153,2022-10-17,2026-04-28,True,87
D001317,Desktop,iOS,Edge,IP-890.149.179.96,2022-02-27,2025-09-06,True,81
D001318,Mobile,Linux,Edge,IP-763.178.73.112,2024-11-16,2026-07-26,False,25
D001319,Tablet,Android,Chrome,IP-631.220.59.236,2024-02-28,2026-06-16,True,22
D001320,Laptop,iOS,Firefox,IP-847.233.34.133,2024-10-06,2026-05-12,True,89
D001321,Laptop,Linux,Firefox,IP-280.172.94.109,2025-04-24,2026-02-18,True,65
D001322,Mobile,iOS,Firefox,IP-956.28.2.44,2023-07-06,2025-08-20,True,76
D001323,Laptop,iOS,Chrome,IP-754.95.237.192,2025-07-19,2025-03-02,True,72
D001324,Laptop,Android,Safari,IP-275.43.202.173,2021-01-11,2025-08-01,True,60
D001325,Tablet,macOS,Safari,IP-018.253.12.4,2024-12-10,2025-10-23,True,47
D001326,Desktop,Windows,Chrome,IP-795.24.247.217,2021-10-31,2025-08-21,True,46
D001327,Mobile,Android,Firefox,IP-533.43.38.46,2025-09-11,2025-05-27,True,20
D001328,Laptop,iOS,Safari,IP-289.41.211.223,2025-03-11,2026-04-03,True,6
D001329,Mobile,Windows,Edge,IP-798.30.31.163,2022-12-28,2026-05-12,False,86
D001330,Mobile,iOS,Edge,IP-566.184.182.97,2024-08-09,2025-08-28,True,60
D001331,Mobile,Linux,Firefox,IP-439.123.92.239,2023-04-29,2026-04-24,True,85
D001332,Tablet,macOS,Chrome,IP-737.157.175.44,2024-07-14,2025-10-05,True,37
D001333,Desktop,macOS,Safari,IP-589.23.230.66,2024-06-12,2026-04-05,True,6
D001334,Laptop,Android,Safari,IP-975.101.131.196,2023-05-14,2025-02-27,True,45
D001335,Tablet,Windows,Safari,IP-430.21.230.99,2021-02-18,2026-03-06,True,65
D001336,Desktop,Windows,Chrome,IP-939.1.101.108,2025-08-05,2026-04-03,True,83
D001337,Laptop,Linux,Safari,IP-524.102.223.239,2023-04-20,2025-09-29,False,91
D001338,Tablet,Android,Edge,IP-547.160.254.137,2023-08-08,2025-06-18,True,56
D001339,Desktop,Windows,Firefox,IP-097.34.206.148,2025-11-23,2025-01-14,True,9
D001340,Mobile,Android,Edge,IP-790.78.152.38,2021-12-22,2025-11-20,False,39
D001341,Mobile,Linux,Firefox,IP-890.64.186.181,2022-04-11,2025-09-04,False,32
D001342,Laptop,Android,Safari,IP-234.98.226.234,2022-06-09,2025-06-21,True,65
D001343,Laptop,Android,Safari,IP-704.134.223.79,2021-01-27,2026-03-04,False,25
D001344,Tablet,Windows,Firefox,IP-737.18.225.151,2021-04-20,2025-12-31,True,28
D001345,Laptop,iOS,Firefox,IP-482.135.36.189,2024-09-24,2025-07-07,True,96
D001346,Tablet,Windows,Edge,IP-172.43.190.179,2024-11-10,2026-07-20,True,94
D001347,Mobile,iOS,Safari,IP-515.16.146.9,2025-09-26,2025-01-18,False,48
D001348,Laptop,Android,Edge,IP-596.81.75.71,2022-03-07,2025-05-10,False,62
D001349,Tablet,Android,Chrome,IP-126.214.129.51,2022-11-22,2026-01-08,False,36
D001350,Mobile,Windows,Chrome,IP-726.254.67.12,2022-01-09,2025-03-11,True,15
D001351,Tablet,macOS,Safari,IP-711.12.30.55,2021-09-30,2025-05-28,False,64
D001352,Tablet,macOS,Firefox,IP-849.2.54.23,2025-07-02,2025-03-02,True,36
D001353,Laptop,Linux,Edge,IP-201.220.246.139,2025-05-12,2026-04-20,False,5
D001354,Desktop,Linux,Safari,IP-609.137.135.150,2024-07-07,2025-12-07,False,19
D001355,Laptop,macOS,Safari,IP-875.14.196.20,2022-05-25,2026-06-03,False,38
D001356,Laptop,Linux,Firefox,IP-553.95.124.121,2022-08-05,2025-12-20,True,63
D001357,Tablet,Linux,Edge,IP-338.168.232.177,2025-11-28,2026-03-18,False,98
D001358,Desktop,Windows,Safari,IP-121.7.131.60,2025-11-28,2025-12-31,False,51
D001359,Desktop,iOS,Edge,IP-959.132.249.214,2021-12-12,2025-06-26,True,25
D001360,Desktop,macOS,Safari,IP-745.13.113.185,2024-10-07,2026-05-15,True,83
D001361,Laptop,Linux,Safari,IP-356.238.49.161,2022-06-06,2026-02-23,True,1
D001362,Laptop,Android,Chrome,IP-667.165.22.182,2022-06-09,2026-04-22,True,57
D001363,Laptop,Android,Edge,IP-236.156.49.125,2021-03-11,2026-07-10,False,93
D001364,Mobile,Windows,Chrome,IP-507.229.6.2,2022-05-01,2025-05-17,False,77
D001365,Laptop,macOS,Firefox,IP-475.99.154.235,2022-11-27,2025-01-05,True,58
D001366,Desktop,Linux,Firefox,IP-363.83.121.173,2024-11-09,2025-05-27,True,91
D001367,Tablet,iOS,Firefox,IP-685.54.78.107,2021-02-18,2026-05-05,True,60
D001368,Laptop,macOS,Chrome,IP-834.73.150.175,2024-11-06,2025-12-15,True,44
D001369,Laptop,Android,Firefox,IP-746.167.33.253,2022-07-22,2026-01-25,True,84
D001370,Tablet,iOS,Edge,IP-656.207.27.133,2023-03-08,2025-11-12,True,52
D001371,Desktop,iOS,Safari,IP-599.210.102.198,2024-08-18,2025-10-10,True,78
D001372,Tablet,Windows,Firefox,IP-588.179.196.75,2022-10-28,2025-03-18,False,56
D001373,Laptop,Windows,Edge,IP-203.235.57.189,2021-01-14,2025-06-23,True,73
D001374,Mobile,Android,Chrome,IP-301.48.21.79,2025-06-23,2025-01-20,True,26
D001375,Laptop,macOS,Safari,IP-292.16.39.53,2023-12-08,2025-06-26,True,70
D001376,Mobile,iOS,Firefox,IP-573.181.11.76,2021-07-30,2026-07-13,True,19
D001377,Mobile,Windows,Firefox,IP-618.60.112.239,2025-04-16,2025-02-01,False,55
D001378,Desktop,macOS,Safari,IP-128.84.254.36,2022-12-20,2025-12-22,False,48
D001379,Desktop,Windows,Edge,IP-230.226.84.3,2021-08-18,2026-02-18,True,20
D001380,Laptop,Linux,Chrome,IP-648.51.218.253,2022-09-19,2025-02-15,True,59
D001381,Laptop,Android,Safari,IP-013.226.182.167,2025-03-21,2025-11-19,True,57
D001382,Mobile,iOS,Edge,IP-038.157.171.235,2022-08-02,2026-04-05,False,97
D001383,Tablet,macOS,Safari,IP-179.18.88.254,2024-05-16,2025-03-31,True,38
D001384,Desktop,macOS,Safari,IP-400.224.87.100,2024-04-10,2025-11-26,True,49
D001385,Laptop,Linux,Chrome,IP-545.39.246.163,2022-07-31,2025-01-13,True,54
D001386,Tablet,Linux,Edge,IP-978.233.121.15,2023-07-12,2025-08-19,True,48
D001387,Desktop,Linux,Chrome,IP-077.252.202.125,2024-12-23,2026-01-18,True,93
D001388,Desktop,Windows,Edge,IP-988.142.106.37,2022-01-14,2025-01-21,True,20
D001389,Tablet,Android,Safari,IP-716.82.84.131,2024-05-07,2025-11-26,True,12
D001390,Desktop,iOS,Safari,IP-709.148.190.17,2024-06-05,2025-01-29,False,7
D001391,Tablet,macOS,Chrome,IP-869.39.228.80,2024-07-13,2025-01-17,True,70
D001392,Tablet,macOS,Edge,IP-284.126.176.197,2025-05-17,2026-04-09,True,29
D001393,Laptop,Windows,Edge,IP-661.18.166.90,2024-05-17,2026-07-01,False,12
D001394,Desktop,iOS,Firefox,IP-300.167.157.165,2024-01-16,2026-01-11,True,18
D001395,Desktop,macOS,Chrome,IP-542.171.235.6,2023-05-11,2025-05-26,True,36
D001396,Mobile,Windows,Safari,IP-569.247.83.236,2023-02-21,2025-01-25,True,1
D001397,Desktop,iOS,Firefox,IP-900.134.106.241,2025-12-02,2025-05-18,True,47
D001398,Desktop,macOS,Edge,IP-619.216.157.201,2025-10-17,2025-08-11,True,84
D001399,Desktop,Android,Edge,IP-850.203.131.48,2025-07-23,2026-07-02,False,1
D001400,Desktop,iOS,Edge,IP-530.58.176.35,2024-08-18,2026-04-09,True,67
D001401,Desktop,Windows,Safari,IP-854.122.152.84,2023-04-27,2025-06-29,True,14
D001402,Desktop,Windows,Firefox,IP-960.37.102.129,2021-02-27,2025-07-19,True,15
D001403,Desktop,iOS,Firefox,IP-321.240.91.1,2023-12-27,2025-10-19,True,18
D001404,Laptop,Linux,Chrome,IP-790.104.70.242,2024-02-29,2025-03-17,True,98
D001405,Laptop,Linux,Chrome,IP-670.156.77.46,2025-06-09,2025-07-21,True,75
D001406,Tablet,iOS,Chrome,IP-302.35.157.59,2023-04-14,2025-08-07,False,69
D001407,Desktop,iOS,Chrome,IP-301.26.97.99,2021-11-17,2025-11-24,True,98
D001408,Mobile,Android,Edge,IP-373.31.65.197,2025-11-20,2025-12-13,True,88
D001409,Desktop,Linux,Edge,IP-717.158.243.81,2022-01-17,2025-04-05,True,10
D001410,Mobile,macOS,Safari,IP-091.20.174.54,2025-03-22,2026-03-04,True,62
D001411,Laptop,macOS,Safari,IP-689.242.197.94,2024-02-10,2025-07-12,True,41
D001412,Mobile,Windows,Firefox,IP-280.99.186.36,2021-09-20,2026-02-15,True,93
D001413,Desktop,Android,Firefox,IP-965.179.41.156,2025-01-09,2025-05-03,False,23
D001414,Desktop,Windows,Chrome,IP-403.101.179.132,2022-12-12,2025-06-19,True,38
D001415,Laptop,macOS,Chrome,IP-996.220.230.98,2025-08-26,2026-03-02,True,90
D001416,Laptop,Windows,Safari,IP-686.76.229.240,2025-07-03,2026-02-27,False,48
D001417,Tablet,Linux,Firefox,IP-558.12.245.122,2024-04-30,2026-06-19,False,58
D001418,Laptop,Android,Edge,IP-227.45.125.252,2022-03-21,2026-05-09,False,80
D001419,Tablet,macOS,Edge,IP-426.115.81.17,2025-12-21,2025-06-02,False,43
D001420,Desktop,Android,Edge,IP-569.120.107.229,2023-04-23,2026-04-06,False,99
D001421,Laptop,Android,Firefox,IP-012.206.110.7,2021-05-28,2026-06-09,True,54
D001422,Mobile,Windows,Safari,IP-814.90.59.199,2021-10-09,2025-05-03,True,12
D001423,Mobile,Windows,Edge,IP-177.23.177.157,2023-07-03,2026-01-17,True,26
D001424,Laptop,macOS,Firefox,IP-425.123.118.102,2024-04-17,2025-10-08,True,84
D001425,Desktop,macOS,Firefox,IP-683.68.70.90,2021-12-30,2026-05-28,True,89
D001426,Tablet,iOS,Firefox,IP-191.68.215.69,2025-05-17,2026-04-11,True,86
D001427,Laptop,Linux,Safari,IP-939.111.121.211,2024-08-18,2026-04-22,True,19
D001428,Tablet,iOS,Safari,IP-875.57.90.175,2021-04-08,2025-07-10,True,53
D001429,Tablet,macOS,Chrome,IP-766.94.84.70,2023-06-22,2025-06-01,True,15
D001430,Laptop,Windows,Chrome,IP-122.203.240.74,2025-06-10,2026-02-01,True,31
D001431,Desktop,Linux,Edge,IP-168.6.117.95,2024-04-11,2026-06-23,False,85
D001432,Mobile,Android,Edge,IP-968.75.94.46,2024-02-08,2025-05-05,True,24
D001433,Laptop,Windows,Edge,IP-071.158.45.86,2022-10-10,2025-06-29,True,17
D001434,Desktop,Android,Firefox,IP-664.210.199.88,2023-04-03,2026-04-17,False,20
D001435,Tablet,Windows,Firefox,IP-777.86.185.84,2021-08-23,2025-09-19,False,28
D001436,Mobile,macOS,Firefox,IP-024.75.122.238,2024-04-23,2026-03-27,True,57
D001437,Desktop,macOS,Firefox,IP-143.185.232.239,2024-01-25,2026-03-06,False,89
D001438,Desktop,Windows,Edge,IP-012.26.21.99,2025-02-04,2026-06-21,True,65
D001439,Mobile,Windows,Firefox,IP-347.23.26.62,2023-08-22,2026-02-08,True,53
D001440,Mobile,Android,Edge,IP-333.136.32.221,2022-06-03,2026-01-27,True,97
D001441,Mobile,Android,Firefox,IP-817.241.102.153,2021-03-21,2025-10-24,False,76
D001442,Tablet,iOS,Firefox,IP-188.13.241.218,2023-12-21,2025-10-26,True,16
D001443,Tablet,macOS,Firefox,IP-166.14.93.96,2025-03-12,2025-11-27,True,25
D001444,Mobile,macOS,Edge,IP-100.173.193.149,2024-06-07,2025-08-17,True,82
D001445,Mobile,macOS,Edge,IP-552.202.192.12,2024-09-19,2025-02-07,True,67
D001446,Mobile,Linux,Safari,IP-912.9.85.180,2024-05-18,2025-08-19,True,31
D001447,Tablet,iOS,Firefox,IP-324.134.44.130,2022-01-15,2025-03-09,False,85
D001448,Desktop,Windows,Chrome,IP-932.223.215.110,2022-03-05,2026-04-18,False,67
D001449,Laptop,iOS,Safari,IP-701.189.177.29,2024-09-24,2026-07-30,False,22
D001450,Desktop,iOS,Edge,IP-348.240.7.9,2024-08-01,2025-06-28,True,41
D001451,Laptop,Android,Edge,IP-110.126.57.18,2024-12-05,2026-03-20,False,96
D001452,Laptop,iOS,Firefox,IP-381.94.4.109,2022-09-10,2025-09-26,True,29
D001453,Tablet,macOS,Firefox,IP-457.108.119.158,2024-04-06,2026-05-10,False,56
D001454,Laptop,iOS,Firefox,IP-622.67.62.105,2023-10-12,2025-03-31,True,37
D001455,Laptop,macOS,Safari,IP-846.243.39.253,2025-11-04,2026-01-01,True,76
D001456,Mobile,Windows,Firefox,IP-554.140.12.135,2021-05-25,2025-08-12,False,31
D001457,Tablet,Android,Firefox,IP-919.160.219.119,2024-11-14,2026-03-31,True,73
D001458,Mobile,Android,Edge,IP-227.13.189.79,2025-02-28,2025-11-27,True,98
D001459,Desktop,iOS,Chrome,IP-544.95.97.119,2021-12-19,2026-07-10,False,55
D001460,Desktop,iOS,Chrome,IP-379.33.31.48,2022-05-29,2025-11-23,True,70
D001461,Mobile,Android,Firefox,IP-971.247.109.101,2022-01-11,2026-06-11,True,23
D001462,Laptop,macOS,Edge,IP-776.239.175.69,2025-02-28,2025-01-03,True,79
D001463,Mobile,Android,Safari,IP-382.125.22.1,2025-06-09,2025-03-16,False,93
D001464,Tablet,Windows,Edge,IP-943.115.62.41,2024-05-16,2025-12-18,True,50
D001465,Laptop,Windows,Chrome,IP-541.10.218.131,2023-12-21,2025-04-09,True,80
D001466,Desktop,macOS,Safari,IP-160.48.21.106,2025-02-08,2026-07-21,True,25
D001467,Tablet,Android,Chrome,IP-274.58.9.20,2023-05-22,2025-01-21,False,65
D001468,Mobile,Linux,Firefox,IP-651.64.99.198,2023-09-08,2026-04-02,True,68
D001469,Tablet,macOS,Edge,IP-527.133.112.241,2024-06-23,2025-11-24,False,94
D001470,Mobile,iOS,Firefox,IP-786.118.36.68,2023-01-30,2026-04-28,True,96
D001471,Mobile,Windows,Edge,IP-296.111.251.155,2022-04-19,2025-05-07,True,80
D001472,Desktop,macOS,Firefox,IP-377.79.29.148,2023-12-23,2025-11-21,True,13
D001473,Tablet,Android,Safari,IP-151.27.60.252,2022-07-11,2026-02-23,True,7
D001474,Mobile,Linux,Chrome,IP-717.234.193.175,2022-08-26,2026-07-30,True,39
D001475,Laptop,Android,Chrome,IP-753.234.219.142,2024-10-27,2025-08-03,False,69
D001476,Tablet,Android,Firefox,IP-165.78.177.98,2023-07-01,2026-07-04,True,5
D001477,Mobile,iOS,Chrome,IP-469.207.15.216,2025-09-05,2025-01-04,False,82
D001478,Tablet,macOS,Edge,IP-210.79.145.126,2022-06-29,2026-06-29,False,63
D001479,Tablet,Linux,Chrome,IP-068.232.153.59,2025-02-26,2025-10-20,True,21
D001480,Mobile,Windows,Chrome,IP-063.139.205.132,2024-03-17,2026-02-23,True,86
D001481,Laptop,macOS,Chrome,IP-271.51.167.18,2025-07-07,2025-06-29,True,92
D001482,Laptop,iOS,Firefox,IP-995.167.107.238,2021-12-12,2026-01-07,True,47
D001483,Tablet,macOS,Edge,IP-159.177.163.106,2022-01-08,2025-07-03,False,74
D001484,Laptop,Linux,Firefox,IP-484.163.99.252,2024-10-29,2025-02-27,True,23
D001485,Tablet,macOS,Edge,IP-534.57.153.143,2024-01-31,2025-04-12,False,73
D001486,Mobile,iOS,Chrome,IP-496.164.162.125,2025-10-25,2025-05-13,True,71
D001487,Laptop,Android,Safari,IP-843.175.69.30,2025-06-17,2025-07-25,True,59
D001488,Desktop,Android,Safari,IP-504.187.106.88,2022-06-14,2026-02-06,True,16
D001489,Desktop,Windows,Safari,IP-254.132.29.253,2022-05-01,2025-04-27,True,55
D001490,Desktop,Android,Edge,IP-853.19.3.83,2022-11-22,2026-02-15,True,84
D001491,Desktop,Windows,Chrome,IP-129.185.218.29,2021-10-23,2025-04-01,False,96
D001492,Tablet,Android,Safari,IP-142.231.103.199,2025-12-23,2026-02-25,False,24
D001493,Laptop,Windows,Firefox,IP-286.223.214.61,2023-11-20,2025-06-07,True,83
D001494,Mobile,Windows,Firefox,IP-185.235.24.208,2025-05-09,2025-10-15,True,3
D001495,Desktop,macOS,Firefox,IP-478.109.198.186,2024-02-13,2025-07-27,True,60
D001496,Laptop,Android,Edge,IP-930.195.77.147,2024-07-23,2026-01-25,False,96
D001497,Desktop,Linux,Firefox,IP-898.213.40.151,2022-12-05,2025-11-28,True,98
D001498,Desktop,Android,Safari,IP-886.206.43.177,2021-07-09,2025-12-17,True,9
D001499,Laptop,Linux,Safari,IP-680.242.22.208,2023-06-05,2025-05-25,True,11
D001500,Laptop,iOS,Safari,IP-740.142.37.128,2023-03-04,2025-10-29,True,60
D001501,Tablet,Windows,Edge,IP-131.198.137.150,2021-02-07,2026-03-10,True,13
D001502,Desktop,Windows,Edge,IP-875.45.159.236,2022-01-28,2025-02-08,False,21
D001503,Mobile,iOS,Edge,IP-686.252.40.24,2025-04-10,2025-02-19,True,44
D001504,Laptop,Linux,Chrome,IP-352.234.130.245,2022-01-29,2025-02-08,True,41
D001505,Tablet,Android,Chrome,IP-053.97.72.112,2023-11-11,2026-05-04,True,2
D001506,Tablet,Linux,Edge,IP-303.60.166.35,2023-09-17,2025-10-14,True,58
D001507,Mobile,Windows,Safari,IP-667.134.149.30,2023-08-26,2026-02-10,False,22
D001508,Tablet,Android,Safari,IP-117.51.183.222,2021-08-19,2025-12-23,False,23
D001509,Desktop,Windows,Edge,IP-664.136.99.109,2024-03-25,2025-04-12,True,84
D001510,Mobile,macOS,Safari,IP-081.115.59.187,2024-02-19,2025-05-30,True,5
D001511,Desktop,macOS,Chrome,IP-923.83.172.1,2025-09-13,2026-04-13,True,90
D001512,Tablet,macOS,Chrome,IP-374.42.25.144,2022-03-28,2025-06-29,True,63
D001513,Desktop,Windows,Edge,IP-378.235.84.6,2021-07-16,2025-01-16,True,25
D001514,Tablet,iOS,Edge,IP-645.214.145.110,2022-06-21,2025-02-22,True,72
D001515,Desktop,iOS,Safari,IP-775.172.164.204,2021-08-21,2025-05-10,True,43
D001516,Tablet,Windows,Firefox,IP-157.49.249.29,2023-03-12,2026-01-12,False,7
D001517,Desktop,Linux,Safari,IP-728.191.21.60,2025-10-23,2025-12-24,False,45
D001518,Tablet,Android,Chrome,IP-102.132.86.130,2025-12-20,2025-06-06,True,5
D001519,Desktop,macOS,Firefox,IP-243.254.106.18,2025-04-11,2026-02-27,True,33
D001520,Laptop,Linux,Safari,IP-549.106.133.80,2022-11-08,2025-04-09,False,70
D001521,Laptop,Android,Edge,IP-371.68.63.42,2022-07-24,2026-04-17,True,14
D001522,Laptop,Linux,Chrome,IP-922.235.190.126,2023-05-10,2026-01-15,True,92
D001523,Mobile,Android,Safari,IP-838.128.12.79,2024-08-03,2026-06-01,True,12
D001524,Laptop,macOS,Chrome,IP-439.116.38.152,2023-03-29,2025-02-24,True,48
D001525,Laptop,Android,Firefox,IP-391.1.107.84,2021-12-13,2025-01-02,True,53
D001526,Tablet,Linux,Firefox,IP-678.234.142.132,2024-03-28,2025-09-27,True,14
D001527,Desktop,Android,Firefox,IP-462.77.246.253,2023-11-07,2025-01-05,True,71
D001528,Desktop,Windows,Edge,IP-109.74.120.144,2021-09-11,2025-01-17,True,74
D001529,Tablet,Android,Edge,IP-946.139.238.35,2024-02-20,2025-10-19,False,71
D001530,Laptop,Linux,Firefox,IP-040.98.2.1,2025-01-26,2025-05-01,True,18
D001531,Tablet,Linux,Chrome,IP-073.51.25.129,2022-07-14,2025-08-16,True,17
