AccountID,CustomerID,BankID,AccountType,Balance,AccountStatus,OpeningDate,BranchID,AverageMonthlyBalance,TransactionLimit,InternationalEnabled
AC0001170,C001170,9,Current,30664.9,Active,2024-01-26,B05005,13634.87,50000,True
AC0001171,C001171,8,Credit,31654.03,Active,2018-09-17,B05008,3060.9,25000,True
AC0001172,C001172,7,Credit,4477.11,Active,2016-10-02,B02001,4745.79,100000,True
AC0001173,C001173,8,Checking,18729.13,Dormant,2015-02-03,B05008,4803.49,100000,True
AC0001174,C001174,2,Savings,2422.62,Active,2023-02-04,B01001,2718.55,250000,True
AC0001175,C001175,9,Checking,39751.08,Closed,2017-01-22,B05009,3064.54,50000,True
AC0001176,C001176,9,Current,5799.01,Active,2016-06-24,B03009,24967.98,25000,False
AC0001177,C001177,1,Business,5049.56,Active,2021-08-06,B07006,2264.31,250000,True
AC0001178,C001178,5,Business,5663.18,Active,2018-01-16,B10003,4693.41,50000,True
AC0001179,C001179,9,Credit,83862.91,Active,2016-12-18,B07010,6222.6,250000,False
AC0001180,C001180,5,Current,10830.35,Active,2015-11-17,B02002,5639.02,250000,True
AC0001181,C001181,9,Business,21801.36,Active,2016-06-21,B04002,15669.83,25000,True
AC0001182,C001182,10,Business,652.79,Active,2023-02-16,B01010,4712.41,25000,True
AC0001183,C001183,5,Credit,131202.43,Active,2023-08-29,B09004,9388.84,50000,True
AC0001184,C001184,1,Current,10146.32,Dormant,2019-11-24,B07006,11714.89,100000,True
AC0001185,C001185,4,Credit,2192.95,Active,2020-09-26,B02007,14008.31,250000,True
AC0001186,C001186,3,Savings,32525.37,Active,2020-11-23,B06008,12365.76,25000,True
AC0001187,C001187,5,Checking,10389.53,Active,2017-01-22,B09001,6603.2,50000,False
AC0001188,C001188,6,Checking,5009.02,Active,2021-10-21,B07005,18858.33,50000,False
AC0001189,C001189,5,Business,3019.19,Active,2018-10-08,B03008,34872.94,50000,False
AC0001190,C001190,2,Checking,38562.16,Active,2019-07-31,B01007,28300.2,250000,True
AC0001191,C001191,4,Savings,7534.62,Dormant,2025-10-02,B10002,8371.84,25000,True
AC0001192,C001192,7,Business,12401.99,Active,2023-06-09,B02006,5986.79,50000,True
AC0001193,C001193,1,Current,6169.73,Active,2022-04-20,B04004,4879.28,250000,False
AC0001194,C001194,3,Business,7864.05,Active,2017-10-29,B08003,11029.68,250000,True
AC0001195,C001195,9,Business,17539.14,Active,2019-05-14,B04007,8704.93,50000,True
AC0001196,C001196,1,Business,10105.52,Closed,2021-10-01,B07010,7512.95,250000,False
AC0001197,C001197,5,Business,8113.0,Active,2023-02-17,B01010,28201.36,25000,True
AC0001198,C001198,3,Savings,18924.79,Active,2016-01-03,B07009,10988.2,25000,True
AC0001199,C001199,2,Savings,886.3,Active,2017-04-15,B02009,20499.87,50000,True
AC0001200,C001200,5,Checking,3719.11,Active,2023-02-17,B06004,2634.75,50000,False
AC0001201,C001201,6,Business,86441.85,Active,2018-08-12,B01010,6109.87,50000,True
AC0001202,C001202,2,Checking,10593.1,Active,2024-11-14,B04004,12096.98,50000,False
AC0001203,C001203,1,Credit,10918.04,Active,2017-05-07,B01007,8614.68,25000,True
AC0001204,C001204,2,Savings,3587.77,Active,2016-04-22,B10006,2728.44,250000,True
AC0001205,C001205,7,Credit,6373.85,Active,2017-12-09,B10003,15144.31,50000,True
AC0001206,C001206,9,Checking,1221.78,Active,2017-07-10,B03005,14860.67,25000,False
AC0001207,C001207,2,Current,31471.69,Active,2023-01-05,B10004,6005.67,250000,True
AC0001208,C001208,4,Savings,2890.75,Active,2016-01-14,B07001,15426.89,25000,False
AC0001209,C001209,4,Savings,11362.02,Active,2018-09-03,B01003,12656.06,25000,True
AC0001210,C001210,4,Current,14908.45,Active,2022-09-05,B07004,3948.68,50000,True
AC0001211,C001211,3,Credit,14537.97,Active,2022-06-01,B08008,10001.04,25000,True
AC0001212,C001212,1,Credit,2561.73,Active,2023-05-30,B04009,6692.27,50000,True
AC0001213,C001213,6,Checking,10799.86,Active,2025-11-18,B03010,15563.14,100000,True
AC0001214,C001214,4,Checking,9818.43,Active,2019-04-12,B03010,4886.9,100000,True
AC0001215,C001215,4,Checking,8988.46,Active,2025-04-26,B06002,1980.14,100000,True
AC0001216,C001216,3,Checking,19170.44,Active,2020-11-10,B01004,15282.92,50000,True
AC0001217,C001217,10,Checking,3848.74,Active,2020-06-07,B09004,3769.8,25000,True
AC0001218,C001218,7,Savings,14832.37,Active,2016-02-19,B07002,4479.21,25000,False
AC0001219,C001219,5,Checking,12729.27,Active,2017-07-29,B07007,8258.26,25000,False
AC0001220,C001220,3,Current,10529.35,Active,2015-11-23,B07008,6887.19,250000,False
AC0001221,C001221,9,Checking,2429.41,Active,2017-01-21,B03001,7342.15,100000,True
AC0001222,C001222,9,Credit,5894.84,Active,2023-08-13,B10007,12222.94,250000,True
AC0001223,C001223,1,Current,7850.23,Active,2016-05-11,B04004,3709.33,25000,False
AC0001224,C001224,10,Savings,4086.04,Active,2015-10-19,B01001,4842.77,50000,True
AC0001225,C001225,7,Savings,1971.63,Active,2019-07-01,B04005,19414.37,50000,True
AC0001226,C001226,1,Checking,12021.64,Active,2020-06-24,B02002,8165.48,50000,False
AC0001227,C001227,8,Checking,58430.24,Active,2023-02-18,B07004,9646.1,50000,True
AC0001228,C001228,2,Business,13474.33,Active,2015-12-25,B02006,3771.72,25000,True
AC0001229,C001229,1,Savings,41071.5,Active,2015-08-23,B04007,11579.79,50000,False
AC0001230,C001230,2,Business,8523.31,Active,2022-10-24,B05008,11950.92,25000,True
AC0001231,C001231,5,Business,14153.69,Dormant,2016-11-14,B02007,9354.47,50000,True
AC0001232,C001232,7,Current,148081.55,Dormant,2019-05-06,B08008,11439.44,100000,False
AC0001233,C001233,5,Business,19340.76,Active,2016-12-20,B02006,3201.5,25000,True
AC0001234,C001234,2,Credit,3891.18,Active,2024-06-03,B02003,6855.01,50000,True
AC0001235,C001235,2,Checking,12315.11,Active,2019-11-16,B01004,4089.4,50000,True
AC0001236,C001236,9,Current,101931.45,Active,2021-02-05,B01010,4551.83,100000,False
AC0001237,C001237,10,Current,6508.41,Active,2019-09-22,B08004,5736.14,100000,True
AC0001238,C001238,8,Checking,86979.35,Active,2017-12-11,B10005,1393.15,250000,True
AC0001239,C001239,2,Credit,20834.32,Active,2025-07-18,B02007,5131.21,25000,True
AC0001240,C001240,9,Current,4736.79,Active,2021-07-07,B06010,7279.3,100000,True
AC0001241,C001241,7,Checking,2249.6,Dormant,2017-01-02,B04010,13982.67,100000,True
AC0001242,C001242,6,Checking,21972.06,Active,2017-02-17,B04006,5953.05,25000,False
AC0001243,C001243,2,Savings,36531.96,Active,2018-10-04,B07006,13737.78,100000,False
AC0001244,C001244,10,Credit,9758.23,Active,2016-06-08,B07010,4950.42,250000,True
AC0001245,C001245,5,Savings,72865.64,Active,2025-06-08,B05005,3366.56,50000,True
AC0001246,C001246,1,Savings,3952.83,Active,2024-12-31,B01002,6797.96,50000,True
AC0001247,C001247,3,Current,11800.95,Active,2024-09-16,B04005,4554.56,50000,False
AC0001248,C001248,5,Checking,21243.03,Active,2020-02-24,B10002,12086.61,50000,True
AC0001249,C001249,1,Current,5058.81,Active,2020-09-02,B06010,14738.02,250000,True
AC0001250,C001250,4,Savings,39816.49,Active,2021-05-05,B07001,3189.26,250000,True
AC0001251,C001251,5,Checking,11574.08,Active,2022-09-21,B08009,12870.09,250000,True
AC0001252,C001252,10,Savings,30721.8,Active,2018-10-19,B03010,7373.89,50000,True
AC0001253,C001253,1,Savings,5964.09,Active,2016-11-07,B09006,4933.51,50000,True
AC0001254,C001254,6,Credit,1703.33,Dormant,2020-03-10,B09007,4965.24,50000,False
AC0001255,C001255,10,Current,33692.01,Active,2015-09-08,B09010,2438.17,50000,True
AC0001256,C001256,9,Checking,86323.1,Active,2023-07-23,B05007,10159.64,100000,True
AC0001257,C001257,10,Credit,3554.51,Active,2024-05-08,B04005,6335.7,50000,True
AC0001258,C001258,2,Current,21898.36,Active,2018-02-07,B10008,14333.85,100000,False
AC0001259,C001259,9,Checking,7932.87,Active,2024-11-17,B07009,4521.37,50000,True
AC0001260,C001260,10,Credit,2578.63,Active,2017-06-01,B01004,16198.63,50000,True
AC0001261,C001261,4,Checking,3653.12,Active,2021-12-31,B06002,4671.77,100000,True
AC0001262,C001262,5,Current,9267.3,Active,2020-04-10,B09007,7601.03,25000,True
AC0001263,C001263,6,Credit,17765.21,Dormant,2017-10-21,B03010,1581.69,250000,True
AC0001264,C001264,5,Credit,34839.2,Active,2016-07-05,B05003,6251.26,50000,True
AC0001265,C001265,3,Business,12773.42,Active,2025-07-29,B03006,7202.68,25000,False
AC0001266,C001266,10,Current,2339.71,Active,2017-06-20,B07001,5525.18,25000,True
AC0001267,C001267,10,Current,4000.65,Active,2023-06-10,B03003,9925.39,250000,True
AC0001268,C001268,4,Current,7975.53,Active,2018-12-29,B03007,6802.41,25000,True
AC0001269,C001269,9,Checking,9550.21,Active,2020-04-13,B03004,5495.25,100000,True
AC0001270,C001270,4,Savings,5636.5,Active,2018-01-07,B01005,16195.69,25000,True
AC0001271,C001271,8,Business,6913.9,Active,2023-05-10,B08007,9806.86,250000,True
AC0001272,C001272,6,Checking,4949.42,Active,2024-11-15,B03005,18470.52,250000,False
AC0001273,C001273,5,Savings,27060.77,Active,2018-06-26,B10003,1262.45,50000,True
AC0001274,C001274,2,Checking,6414.14,Dormant,2015-06-11,B03004,17131.62,250000,True
AC0001275,C001275,7,Current,2760.06,Active,2021-12-15,B01004,15666.49,25000,True
AC0001276,C001276,4,Business,6108.78,Active,2015-05-30,B04004,691.45,25000,False
AC0001277,C001277,3,Current,7173.24,Active,2024-05-11,B10004,6593.73,50000,True
AC0001278,C001278,2,Checking,19693.29,Active,2024-05-14,B06008,7658.25,25000,False
AC0001279,C001279,10,Credit,11380.33,Active,2015-02-12,B06006,5790.01,250000,True
AC0001280,C001280,2,Business,10523.98,Dormant,2022-07-19,B02008,14722.43,50000,True
AC0001281,C001281,8,Credit,22146.77,Active,2017-05-29,B03006,9647.58,100000,True
AC0001282,C001282,9,Current,10453.25,Active,2021-10-20,B03003,3616.2,100000,True
AC0001283,C001283,1,Checking,4970.11,Active,2024-01-26,B09001,4759.5,50000,False
AC0001284,C001284,6,Savings,12649.26,Active,2025-11-26,B05008,2916.6,50000,True
AC0001285,C001285,6,Credit,4264.65,Active,2018-03-10,B03002,14258.44,25000,False
AC0001286,C001286,4,Checking,11228.93,Active,2022-05-19,B04008,32605.82,100000,False
AC0001287,C001287,7,Checking,6645.4,Active,2018-01-30,B07003,23636.73,25000,True
AC0001288,C001288,5,Business,28170.45,Active,2016-11-09,B01007,16306.78,100000,True
AC0001289,C001289,5,Current,74433.4,Active,2018-01-05,B06005,6343.13,25000,False
AC0001290,C001290,5,Current,19077.15,Dormant,2018-07-02,B01004,11816.32,250000,True
AC0001291,C001291,9,Current,36748.59,Active,2025-09-05,B04001,15334.26,100000,False
AC0001292,C001292,7,Savings,7310.34,Active,2018-03-24,B03005,9440.57,25000,True
AC0001293,C001293,4,Savings,9699.86,Active,2022-08-05,B09005,13023.45,50000,True
AC0001294,C001294,10,Savings,4728.64,Dormant,2016-04-22,B10007,11779.59,50000,True
AC0001295,C001295,9,Credit,3037.93,Active,2018-08-07,B07004,15289.55,50000,False
AC0001296,C001296,10,Business,15211.13,Active,2025-10-05,B01008,10110.57,250000,True
AC0001297,C001297,8,Business,15266.82,Active,2018-12-03,B09009,4144.35,25000,True
AC0001298,C001298,4,Credit,4624.69,Active,2022-12-13,B08008,6717.6,50000,False
AC0001299,C001299,8,Savings,4104.77,Active,2022-05-21,B10002,6867.53,100000,True
AC0001300,C001300,4,Savings,3534.01,Active,2024-02-02,B08002,8260.08,50000,True
AC0001301,C001301,3,Credit,11513.51,Active,2024-11-29,B06007,13085.35,250000,False
AC0001302,C001302,5,Checking,21278.17,Active,2015-08-30,B04008,3490.58,50000,True
AC0001303,C001303,10,Business,11448.82,Active,2017-10-03,B09003,23591.13,50000,True
AC0001304,C001304,6,Current,8737.29,Active,2024-08-16,B09009,11263.55,100000,False
AC0001305,C001305,4,Business,2505.98,Active,2017-04-30,B01001,6717.67,250000,True
AC0001306,C001306,5,Checking,1975.64,Active,2017-06-22,B09003,11531.74,25000,True
AC0001307,C001307,3,Credit,6539.34,Active,2017-12-20,B05001,7885.97,100000,False
AC0001308,C001308,7,Checking,1492.79,Active,2021-06-26,B01003,5474.48,50000,False
AC0001309,C001309,4,Credit,11044.03,Active,2023-08-22,B05004,4143.58,50000,True
AC0001310,C001310,6,Credit,34622.0,Active,2020-10-20,B04010,4231.84,250000,True
AC0001311,C001311,4,Savings,43811.65,Active,2020-10-16,B10001,6909.42,250000,False
AC0001312,C001312,4,Savings,16573.82,Active,2017-10-30,B09007,18369.79,50000,True
AC0001313,C001313,10,Savings,9619.92,Active,2015-07-23,B04002,7679.73,25000,True
AC0001314,C001314,4,Current,1285.91,Closed,2017-05-20,B01004,11603.76,100000,True
AC0001315,C001315,1,Credit,629.61,Active,2019-12-25,B08005,14141.73,100000,True
AC0001316,C001316,4,Credit,6919.71,Active,2015-03-29,B06008,12696.95,50000,True
AC0001317,C001317,6,Savings,15700.78,Active,2018-04-19,B08006,2477.93,250000,True
AC0001318,C001318,1,Credit,6124.65,Active,2017-07-28,B05009,7324.12,50000,True
AC0001319,C001319,4,Current,8985.09,Active,2025-03-07,B03010,7317.75,100000,True
AC0001320,C001320,2,Checking,3331.95,Active,2021-06-22,B07010,6698.59,250000,True
AC0001321,C001321,6,Current,16236.46,Active,2016-08-26,B08006,7779.36,25000,False
AC0001322,C001322,8,Savings,9975.84,Active,2021-12-05,B07003,13982.7,50000,True
AC0001323,C001323,10,Credit,6276.37,Closed,2019-04-03,B02008,5330.51,50000,True
AC0001324,C001324,4,Business,16891.5,Active,2025-12-28,B08010,23504.5,250000,False
AC0001325,C001325,9,Credit,72928.95,Active,2025-05-08,B09008,2250.95,250000,True
AC0001326,C001326,3,Savings,48257.44,Dormant,2019-03-18,B05008,56822.17,25000,True
AC0001327,C001327,8,Checking,20716.25,Active,2019-04-28,B01002,3672.18,50000,True
AC0001328,C001328,6,Checking,2994.31,Active,2024-06-16,B06006,34616.91,100000,True
AC0001329,C001329,8,Credit,21666.69,Active,2025-11-21,B05004,21893.58,50000,False
AC0001330,C001330,8,Savings,27180.31,Active,2020-05-08,B10006,13036.62,25000,True
AC0001331,C001331,6,Checking,10947.33,Active,2024-05-22,B07002,7968.43,50000,True
AC0001332,C001332,3,Current,3747.12,Active,2019-06-08,B09005,8387.81,100000,True
AC0001333,C001333,6,Current,8524.14,Active,2025-08-21,B07001,4487.29,250000,True
AC0001334,C001334,9,Savings,42892.94,Closed,2020-05-04,B02006,5915.73,250000,True
AC0001335,C001335,10,Savings,30123.52,Closed,2015-03-18,B01005,24599.04,100000,False
AC0001336,C001336,10,Savings,11516.7,Active,2018-06-13,B10008,7442.62,100000,True
AC0001337,C001337,2,Checking,12562.78,Active,2017-10-06,B02002,14913.13,50000,False
AC0001338,C001338,6,Credit,50692.6,Active,2025-08-14,B10005,16663.29,100000,False
AC0001339,C001339,2,Business,10649.35,Active,2022-02-17,B10003,7943.85,250000,True
AC0001340,C001340,7,Credit,4540.56,Active,2024-11-21,B03006,2952.35,100000,False
AC0001341,C001341,10,Current,48755.15,Active,2024-05-26,B03003,3730.16,25000,True
AC0001342,C001342,1,Savings,12830.55,Active,2023-07-05,B02006,13380.52,100000,True
AC0001343,C001343,7,Checking,31465.73,Active,2024-09-24,B10005,5822.8,100000,False
AC0001344,C001344,10,Credit,6896.43,Active,2022-02-18,B05003,48840.65,250000,True
AC0001345,C001345,9,Checking,89437.9,Active,2019-12-19,B07004,9718.56,25000,True
AC0001346,C001346,4,Checking,8911.77,Active,2025-09-11,B05007,23224.19,50000,True
AC0001347,C001347,2,Current,59294.77,Active,2019-03-03,B08008,3161.11,100000,True
AC0001348,C001348,10,Savings,3715.26,Active,2016-05-02,B04006,19761.0,25000,True
AC0001349,C001349,10,Checking,6783.55,Active,2025-10-17,B09002,8832.46,100000,False
AC0001350,C001350,6,Business,9190.9,Active,2017-12-13,B03005,10630.95,50000,True
AC0001351,C001351,10,Savings,4049.78,Active,2023-03-03,B05010,7596.93,50000,False
AC0001352,C001352,1,Credit,14465.9,Active,2021-10-27,B09008,18592.75,100000,False
AC0001353,C001353,7,Current,37093.71,Active,2023-05-23,B02009,3633.13,25000,True
AC0001354,C001354,1,Checking,27784.33,Active,2019-12-11,B07002,8276.12,50000,True
AC0001355,C001355,10,Savings,21520.32,Active,2016-09-18,B03008,30888.64,250000,False
AC0001356,C001356,7,Credit,12318.57,Active,2019-07-11,B06002,8764.29,100000,False
AC0001357,C001357,10,Checking,2568.37,Active,2020-10-22,B05006,26678.79,50000,False
AC0001358,C001358,6,Credit,38397.61,Active,2020-10-21,B01009,5927.35,250000,False
AC0001359,C001359,1,Savings,12518.11,Active,2019-01-03,B07009,14188.76,250000,False
AC0001360,C001360,1,Current,6046.6,Active,2017-02-15,B07005,5774.54,50000,True
AC0001361,C001361,4,Credit,19580.59,Active,2021-07-16,B10009,12489.95,50000,True
AC0001362,C001362,8,Credit,12919.48,Active,2021-04-21,B10010,2769.56,250000,True
AC0001363,C001363,2,Current,1063.0,Active,2019-01-26,B07006,6472.31,50000,True
AC0001364,C001364,9,Business,14410.4,Active,2016-10-16,B01003,1665.57,50000,True
AC0001365,C001365,3,Credit,31036.62,Active,2021-08-10,B01006,13871.12,250000,False
AC0001366,C001366,5,Savings,3881.01,Active,2017-08-28,B07005,13760.01,100000,True
AC0001367,C001367,3,Credit,4297.06,Active,2019-09-06,B06001,5014.07,100000,True
AC0001368,C001368,5,Current,27775.46,Active,2017-06-22,B08003,4127.67,100000,False
AC0001369,C001369,5,Savings,7166.15,Active,2021-10-02,B10001,21825.85,50000,False
AC0001370,C001370,1,Credit,6603.48,Active,2022-08-28,B05005,2717.18,25000,True
AC0001371,C001371,6,Credit,6297.05,Active,2024-05-05,B01006,10663.97,250000,True
AC0001372,C001372,8,Business,5798.64,Active,2024-08-24,B07002,2858.57,100000,True
AC0001373,C001373,10,Savings,10659.9,Active,2021-01-04,B05009,11432.12,50000,True
AC0001374,C001374,4,Checking,5228.43,Active,2015-11-06,B01006,8161.55,100000,True
AC0001375,C001375,9,Checking,4955.26,Dormant,2015-08-24,B03001,10335.29,100000,True
AC0001376,C001376,9,Current,996.16,Active,2017-06-13,B02006,3337.42,25000,True
AC0001377,C001377,10,Savings,10745.76,Active,2024-06-22,B02008,14720.8,50000,True
AC0001378,C001378,4,Business,9570.05,Active,2015-08-28,B02006,5472.86,25000,True
AC0001379,C001379,9,Business,34476.51,Active,2017-07-02,B01002,40405.51,50000,True
AC0001380,C001380,6,Business,9804.32,Active,2025-01-09,B04008,16425.62,100000,True
AC0001381,C001381,1,Checking,2958.62,Active,2019-07-23,B10006,14909.33,50000,True
AC0001382,C001382,3,Checking,13291.76,Active,2016-02-02,B04010,4399.72,250000,False
AC0001383,C001383,7,Credit,11600.7,Active,2025-12-07,B05005,9463.99,100000,False
AC0001384,C001384,2,Savings,6170.86,Active,2023-02-19,B10009,7814.24,25000,True
AC0001385,C001385,5,Credit,5717.53,Active,2021-08-31,B10006,4240.44,50000,True
AC0001386,C001386,8,Checking,23942.95,Active,2019-07-19,B08010,8482.37,25000,True
AC0001387,C001387,2,Savings,9206.01,Active,2016-08-02,B03010,15424.35,50000,False
AC0001388,C001388,5,Savings,14704.9,Active,2023-04-15,B03005,7210.55,50000,True
AC0001389,C001389,3,Business,1745.5,Active,2021-07-01,B08007,3091.61,250000,False
AC0001390,C001390,6,Business,11238.51,Active,2025-07-02,B05006,17813.97,100000,True
AC0001391,C001391,3,Business,16676.59,Active,2023-12-09,B06001,10383.75,50000,True
AC0001392,C001392,10,Checking,31459.19,Active,2018-07-03,B09006,745.23,100000,False
AC0001393,C001393,1,Current,43742.87,Active,2025-09-02,B10001,15586.98,250000,False
AC0001394,C001394,10,Checking,4666.87,Active,2020-09-28,B02009,4143.63,100000,True
AC0001395,C001395,8,Savings,4966.75,Active,2016-01-29,B04002,5345.48,50000,True
AC0001396,C001396,9,Checking,39348.23,Active,2018-12-11,B07008,2926.33,250000,False
AC0001397,C001397,9,Current,7496.39,Active,2021-08-10,B02001,9445.95,100000,False
AC0001398,C001398,2,Business,7291.26,Active,2022-04-13,B03001,3903.74,100000,True
AC0001399,C001399,10,Business,21865.25,Active,2023-06-10,B09002,3784.1,250000,False
AC0001400,C001400,6,Business,39616.14,Dormant,2022-02-28,B07009,4127.82,250000,True
AC0001401,C001401,10,Current,17694.21,Active,2025-02-18,B06003,24025.59,50000,False
AC0001402,C001402,9,Current,9435.99,Active,2019-09-09,B02007,13022.62,250000,True
AC0001403,C001403,6,Savings,34732.55,Active,2025-11-11,B02002,3005.71,50000,True
AC0001404,C001404,4,Current,5506.27,Active,2018-04-10,B09002,5173.11,25000,True
AC0001405,C001405,2,Business,65056.25,Dormant,2016-11-21,B07008,19722.19,25000,True
AC0001406,C001406,2,Business,15595.13,Active,2020-07-08,B05010,22637.91,50000,False
AC0001407,C001407,4,Current,6430.9,Active,2022-05-10,B10001,15237.25,25000,True
AC0001408,C001408,9,Credit,45211.75,Active,2016-07-19,B04005,16122.64,50000,False
